id,prompt,category,image_path,VQAScore,CLIPScore,model_vqa,model_clip,template
1143,A trail sign in a forest indicating 'Whispering Woods' ahead.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1143.png,0.6570984837248737,0.3389686942100525,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A trail sign in a forest indicating 'Whispering Woods' ahead.""? Please answer yes or no."
846,"Four kids are running down a park path, each holding a balloon.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/846.png,0.5992506407605963,0.3506263792514801,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Four kids are running down a park path, each holding a balloon.""? Please answer yes or no."
377,"A short sunflower stands tall and faces the sun, while another tall one bends towards the ground.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/377.png,0.5491571023687412,0.31624820828437805,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A short sunflower stands tall and faces the sun, while another tall one bends towards the ground.""? Please answer yes or no."
56,A single rose growing through a crack.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/56.png,0.7687331879426154,0.3376121520996094,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A single rose growing through a crack.""? Please answer yes or no."
1498,A woman in a denim apron crafting a latte for a woman in a business suit checking their watch.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1498.png,0.4775541588501822,0.3165994882583618,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A woman in a denim apron crafting a latte for a woman in a business suit checking their watch.""? Please answer yes or no."
1487,"A happy looking, squatting policeman is talking to a standing, unhappy looking policeman.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1487.png,0.5287767570087083,0.31750160455703735,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A happy looking, squatting policeman is talking to a standing, unhappy looking policeman.""? Please answer yes or no."
19,A magical quill writing tales by itself on an empty scroll.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/19.png,0.4508428976312589,0.2917441129684448,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A magical quill writing tales by itself on an empty scroll.""? Please answer yes or no."
1307,Two rowboats without paddles on the grass in the park.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1307.png,0.5053708871611445,0.3382570445537567,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two rowboats without paddles on the grass in the park.""? Please answer yes or no."
600,a hammock strung between two palm trees on a white sandy beach.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/600.png,0.6938879700208155,0.31276437640190125,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a hammock strung between two palm trees on a white sandy beach.""? Please answer yes or no."
578,"a quaint cobblestone street in a European village, lined with cafes and blooming flower boxes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/578.png,0.713830756042477,0.34809795022010803,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a quaint cobblestone street in a European village, lined with cafes and blooming flower boxes.""? Please answer yes or no."
290,A man is pushing a box full of flowers on the floor.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/290.png,0.6984323069261457,0.3335028886795044,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man is pushing a box full of flowers on the floor.""? Please answer yes or no."
1330,"Two people are sitting side by side; the person on the left is laughing, but the one on the right is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1330.png,0.5978427011409797,0.28028425574302673,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two people are sitting side by side; the person on the left is laughing, but the one on the right is not.""? Please answer yes or no."
186,A smiling girl with short hair and no glasses.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/186.png,0.670608279935473,0.30288124084472656,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A smiling girl with short hair and no glasses.""? Please answer yes or no."
1247,Five canvas bags sit to the right of three woolen hats.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1247.png,0.5239075364321437,0.3144358992576599,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Five canvas bags sit to the right of three woolen hats.""? Please answer yes or no."
1553,A small ant dragging a smaller one along.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1553.png,0.3674972459988686,0.3287322521209717,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A small ant dragging a smaller one along.""? Please answer yes or no."
188,"A bird with no feathers on its head, perched alone.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/188.png,0.5688948889236563,0.27456018328666687,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bird with no feathers on its head, perched alone.""? Please answer yes or no."
950,Overhead view of a village with solar charging panels on each house.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/950.png,0.7110297695673703,0.30956217646598816,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Overhead view of a village with solar charging panels on each house.""? Please answer yes or no."
581,a pug dressed as a chef cooking in a miniature kitchen.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/581.png,0.6757646010190476,0.40460479259490967,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a pug dressed as a chef cooking in a miniature kitchen.""? Please answer yes or no."
353,"Tea steams in a cup, next to a closed diary with a pen resting on its cover.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/353.png,0.6334102636778401,0.31832754611968994,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Tea steams in a cup, next to a closed diary with a pen resting on its cover.""? Please answer yes or no."
923,A little boy with a ping pong paddle looks more excited than a little girl without one.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/923.png,0.591723240531882,0.3133731186389923,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A little boy with a ping pong paddle looks more excited than a little girl without one.""? Please answer yes or no."
416,Several cups are on a round table and all the cups are incomplete.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/416.png,0.7045668484781582,0.31293556094169617,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Several cups are on a round table and all the cups are incomplete.""? Please answer yes or no."
481,"A snowy hill with children sledding, but no snowman in sight.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/481.png,0.5331544046668082,0.3168005645275116,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A snowy hill with children sledding, but no snowman in sight.""? Please answer yes or no."
1340,A dog in a jumping suit with no energy.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1340.png,0.196209412808702,0.3000504672527313,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A dog in a jumping suit with no energy.""? Please answer yes or no."
1221,Three bored squirrels.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1221.png,0.34422296364945776,0.325308233499527,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three bored squirrels.""? Please answer yes or no."
1317,A sandy beach without any soft towels spread out.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1317.png,0.4892594649820298,0.27410879731178284,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A sandy beach without any soft towels spread out.""? Please answer yes or no."
563,A sunflower in sunglasses dances in the snow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/563.png,0.24908175189735487,0.3282824158668518,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A sunflower in sunglasses dances in the snow.""? Please answer yes or no."
562,A skateboarder executes a trick over the Great Wall of China.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/562.png,0.6988435236330957,0.3743930459022522,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A skateboarder executes a trick over the Great Wall of China.""? Please answer yes or no."
952,A happy little girl holding a watercolour set in her hand and looking at her mother.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/952.png,0.6220002299153027,0.289126992225647,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A happy little girl holding a watercolour set in her hand and looking at her mother.""? Please answer yes or no."
140,"Four flowers are in full bloom, with two of them by the bench.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/140.png,0.5660185351961015,0.2961607277393341,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Four flowers are in full bloom, with two of them by the bench.""? Please answer yes or no."
1480,Three students who are not wearing white are standing in front of four students who are wearing white.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1480.png,0.5073236949260119,0.26442986726760864,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three students who are not wearing white are standing in front of four students who are wearing white.""? Please answer yes or no."
631,A cup set to the right of a newspaper.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/631.png,0.5282900659453635,0.2777755856513977,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cup set to the right of a newspaper.""? Please answer yes or no."
1519,"Three small, non-blue boxes on a large blue box.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1519.png,0.2934044820389496,0.2866181433200836,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three small, non-blue boxes on a large blue box.""? Please answer yes or no."
932,All the sunflowers bloom facing the morning sun in a vibrant garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/932.png,0.6247515298902349,0.34251630306243896,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""All the sunflowers bloom facing the morning sun in a vibrant garden.""? Please answer yes or no."
679,Gleaming dewdrops on a spider's web.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/679.png,0.7318259004548959,0.3056098222732544,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Gleaming dewdrops on a spider's web.""? Please answer yes or no."
931,A fluffy rabbit nibbling on one of three carrots laid out in front of it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/931.png,0.640635854839898,0.33371731638908386,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A fluffy rabbit nibbling on one of three carrots laid out in front of it.""? Please answer yes or no."
1579,"In a basket, there are many cauliflowers, all green except for the one in the middle, which is yellow.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1579.png,0.6215409097858048,0.33989062905311584,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a basket, there are many cauliflowers, all green except for the one in the middle, which is yellow.""? Please answer yes or no."
