id,prompt,category,image_path
1110,A hexagonal clock above a diamond-shaped photo frame.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1110.png
552,A knight in shining armor reads a map by the light of a firefly lantern.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/552.png
669,"A vintage jukebox in a retro diner, its selection panel lit up with the numbers '45'.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/669.png
1093,A calm turtle sitting on a log.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1093.png
644,a king piece standing next to a fallen rook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/644.png
222,"A serene beach scene at sunset with 'Paradise Awaits' written in the sand, the ocean gently lapping at the letters.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/222.png
346,"A wilderness scene, wildflowers blooming on the right while a dense forest stands to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/346.png
1466,"Two dragons fly towards the castle, a dragon with a backpack and no hat on the left of the dragon without a backpack and with a hat.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1466.png
1590,"On the beach, two surfboards lie in the sand, one adorned with bright tropical flowers, the other plain with a single bold stripe.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1590.png
1007,A kangaroo in sporty t-shirts and shorts.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1007.png
306,A pilot in aviator sunglasses stepping into a small plane.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/306.png
184,A runner in blue shoes speeds past another in red shoes.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/184.png
371,"A cyclist wearing glasses speeds down the hill with ease, and another one without glasses climbs up slowly and steadily.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/371.png
1109,A spherical fruit bowl on an oval dining table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1109.png
826,Two street performers in colorful costumes playing guitars.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/826.png
1166,A narrow alley lit by the soft glow of hanging lanterns at night.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1166.png
409,A tree shadow on every car in the lot.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/409.png
567,A bear wearing a monocle reads the newspaper in a cozy den.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/567.png
922,All the boys on the platform are singing.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/922.png
199,"Four elephants, no giraffes.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/199.png
1366,A woman not wearing a hoodie in the middle of a group of people wearing hoodies.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1366.png
326,A magician pulling a rabbit out of a hat.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/326.png
467,"A pair of shoes, one tied and the other not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/467.png
114,A scene where there are more hats than stools.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/114.png
357,"In the garden, there is a pack of dogs playing, the biggest one is red and the others are white.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/357.png
129,In one bedroom the pillows were plump and the blankets neatly folded.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/129.png
499,A library with more shelves filled with books than empty ones.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/499.png
1478,An elephant with shoes is carrying an elephant without shoes on his back.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1478.png
648,fallen leaves swirling around a lonely park bench.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/648.png
939,"Two pens, yet neither has a cap.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/939.png
913,"A bottle with wine is standing upright on a table, and a bottle without wine is lying on the floor.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/913.png
624,A warrior with a metal armguard standing on a hill.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/624.png
1215,A remote lying forgotten between couch cushions.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1215.png
85,An ancient scroll unrolled on a wooden desk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/85.png
384,A red book on a shelf above a blue book in a cozy reading nook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/384.png
1014,"Glistening, silver utensils neatly arranged beside a porcelain plate on a granite countertop.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1014.png
1395,A red zebra is not running across the plains with its herd.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1395.png
1496,A girl in a leather jacket tuning a guitar next to a girl in a band t-shirt holding a vinyl record.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1496.png
816,A woman in a wide-brimmed lavender sunhat and breezy cotton dress is on the right of another woman dressed in a crisp white tennis ensemble.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/816.png
475,"A musician with a guitar, but there is no audience to listen.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/475.png
399,"A pair of yellow rubber boots standing at the doorstep, with a pair of green gardening gloves draped over them.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/399.png
504,Two dogs playing with one red ball.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/504.png
74,"An eagle with a silver band on its leg on the right, soaring past a towering pine tree on the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/74.png
192,A colorful skirt has an uncolorful hem.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/192.png
534,"A band of beetles playing rock music on miniature instruments, with a leaf as their stage.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/534.png
1144,A book cover with 'Untold Stories' embossed in gold lettering.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1144.png
844,Two children in yellow raincoats playing in standing water.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/844.png
1508,A female yoga instructor in a blue outfit guiding a pose for a female student in comfortable leggings and a tank top.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1508.png
94,A cat lounging lazily on a sunny windowsill.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/94.png
231,'Zen Garden' etched into a stone at a peaceful retreat.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/231.png
1437,An insulated cup and a notebook are not on the same desk.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1437.png
1368,A boy doesn't make a snowman.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1368.png
956,"There are several silk scarves on a table, the longest one is green and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/956.png
1449,"A springtime countryside scene with a little boy in an orange shirt, sitting in the grass, not under a tree.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1449.png
573,"a young girl in a flowy dress running through a field of lavender, with a picturesque mountain range in the distance.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/573.png
1434,A waterproof umbrella with a flourish pattern is not opening.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1434.png
740,A colorful night light.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/740.png
364,"On the road, two cars drive parallel: the faster one is a sleek sports model, while the slower one is a large, family SUV.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/364.png
457,A river with no fish swimming.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/457.png
557,A jazz musician plays a saxophone under a streetlamp at night.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/557.png
176,An injured man sitting on the ground with a man to his right who is helping him.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/176.png
1595,"Within the dragon's lair, two knights duel fiercely, one with red shoes wielding a sword wreathed in flames and the other one with black shoes wielding a shield adorned with celestial symbols.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1595.png
1305,Two bananas without peels crossed.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1305.png
197,six people wear white shirts and no people wear red shirts.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/197.png
261,A classroom where every student's desk is covered with creative projects and experiments.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/261.png
909,"One round frame on the mantel has a photo in it, and one square frame has no photo in it.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/909.png
1134,A vintage motorcycle with 'Rebel Soul' embossed on the leather seat.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1134.png
1482,A rose that is not fully bloomed is higher than a rose that is already in bloom.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1482.png
1490,A boy sitting on the steps hands a game console to a boy standing on the grass.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1490.png
658,a lone deer grazing in a misty forest clearing.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/658.png
